windhager.WFBPK.KAS.SollwertOffset.WWLadung;1/16/2/105;/1/16/2/6/8/0
windhager.WFBPK.KAS.Zusatzkessel_ZSK.Funktionswahl;1/16/2/107;/1/16/2/20/26/0
windhager.WFBPK.KAS.Modulinfo.Funktionsbezeichnung;1/16/2/111;/1/16/2/4/5/0
windhager.WFBPK.KAS.Modulinfo.Softwareversion_Feuerungsautomat;1/16/2/111;/1/16/2/4/92/0
windhager.WFBPK.KAS.Modulinfo.unbekannt;1/16/2/111;/1/16/2/20/127/0
windhager.WFBPK.KAS.Modulinfo.Version_HW;1/16/2/111;/1/16/2/4/93/0
windhager.WFBPK.KAS.unbekannt.Pumpe_Waermeerzeuger;1/16/2/112;/1/16/2/1/22/0
windhager.WFBPK.KAS.unbekannt.Brenner_Stufe;1/16/2/112;/1/16/2/1/100/0
windhager.WFBPK.KAS.unbekannt.Mischer_Kesselschutz;1/16/2/112;/1/16/2/1/102/0
windhager.WFBPK.KAS.unbekannt.unbekannt;1/16/2/113;/1/16/2/20/125/0
windhager.WFBPK.KAS.unbekannt.unbekannt;1/16/2/113;/1/16/2/20/126/0
windhager.WFBPK.KAS.unbekannt.unbekannt;1/16/2/113;/1/16/2/7/20/0
windhager.WFBPK.KAS.unbekannt.Ruecklauftemperatur_Waermeerzeuger;1/16/2/114;/1/16/2/0/8/0
windhager.WFBPK.KAS.unbekannt.Ruecklauftemp_Sollwert_Waermeerzeuger;1/16/2/114;/1/16/2/1/8/0
windhager.WFBPK.KAS.unbekannt.unbekannt;1/16/2/115;/1/16/2/20/124/0
windhager.BioWINII.BioWINII.Titelbild.Kesseltemperatur_Istwert;1/60/0/155;/1/60/0/0/7/0
windhager.BioWINII.BioWINII.Titelbild.Betriebsphasen;1/60/0/155;/1/60/0/2/1/0
windhager.BioWINII.BioWINII.Titelbild.Handbetrieb_Solltemperatur;1/60/0/155;/1/60/0/9/20/0
windhager.BioWINII.BioWINII.Titelbild.Betriebsarten;1/60/0/155;/1/60/0/2/59/0
windhager.BioWINII.BioWINII.Titelbild.Alarmcode;1/60/0/155;/1/60/0/2/0/0
windhager.BioWINII.BioWINII.Titelbild.Kaminkehrerbetrieb_Leistung;1/60/0/155;/1/60/0/10/110/0
windhager.BioWINII.BioWINII.Titelbild.Kaminkehrerbetrieb_Restlaufzeit;1/60/0/155;/1/60/0/9/90/0
windhager.BioWINII.BioWINII.Infoebene.Solltemperatur;1/60/0/156;/1/60/0/1/7/0
windhager.BioWINII.BioWINII.Infoebene.Kesseltype;1/60/0/156;/1/60/0/12/38/0
windhager.BioWINII.BioWINII.Infoebene.Betriebsstunden;1/60/0/156;/1/60/0/2/81/0
windhager.BioWINII.BioWINII.Infoebene.Laufzeit_bis_Reinigung;1/60/0/156;/1/60/0/20/61/0
windhager.BioWINII.BioWINII.Infoebene.WeichenPuffertemperatur;1/60/0/156;/1/60/0/0/96/0
windhager.BioWINII.BioWINII.Infoebene.Laufzeit_bis_Hauptreinigung;1/60/0/156;/1/60/0/20/62/0
windhager.BioWINII.BioWINII.Infoebene.Laufzeit_bis_Wartung;1/60/0/156;/1/60/0/20/63/0
windhager.BioWINII.BioWINII.Infoebene.Aktuelle_Kesselleistung;1/60/0/156;/1/60/0/0/9/0
windhager.BioWINII.BioWINII.Infoebene.Anzahl_der_Brennerstarts;1/60/0/156;/1/60/0/2/80/0
windhager.BioWINII.BioWINII.Infoebene.Temperatur_Abgas;1/60/0/156;/1/60/0/0/11/0
windhager.BioWINII.BioWINII.Infoebene.Brennstoffverbrauch_seit_Befuellung;;/1/60/0/23/100/0
windhager.BioWINII.BioWINII.Infoebene.Brennstoffverbrauch_gesamt;;/1/60/0/23/103/0
windhager.BioWINII.BioWINII.Betreiberebene.Betriebsart_Zufuehrung;1/60/0/157;/1/60/0/14/19/0
windhager.BioWINII.BioWINII.Betreiberebene.Sondenumschaltung;1/60/0/157;/1/60/0/14/21/0
windhager.BioWINII.BioWINII.Betreiberebene.Zufuehrung_mit_Freigabezeit_Ende;1/60/0/157;/1/60/0/14/10/0
windhager.BioWINII.BioWINII.Betreiberebene.Zufuehrung_mit_Freigabezeit_Beginn;1/60/0/157;/1/60/0/14/11/0
windhager.BioWINII.BioWINII.Betreiberebene.Zufuehrung_mit_Startzeit_Startzeit;1/60/0/157;/1/60/0/14/20/0
windhager.BioWINII.BioWINII.Betreiberebene.Startzeiten_fuer_Ascheverdichtung_Startzeit_1;1/60/0/157;/1/60/0/14/72/0
windhager.BioWINII.BioWINII.Betreiberebene.Startzeiten_fuer_Ascheverdichtung_Startzeit_2;1/60/0/157;/1/60/0/14/73/0
windhager.BioWINII.BioWINII.Betreiberebene.Heizflaechenreinigung_Beginn_Sperrzeit;1/60/0/157;/1/60/0/14/79/0
windhager.BioWINII.BioWINII.Betreiberebene.Uhrzeit;1/60/0/157;/1/60/0/2/72/0
windhager.BioWINII.BioWINII.Betreiberebene.Datum;1/60/0/157;/1/60/0/2/70/0
windhager.BioWINII.BioWINII.Serviceebene.Betriebswahl;1/60/0/158;/1/60/0/9/75/0
windhager.BioWINII.BioWINII.Serviceebene.Hysterese_Brenner_EIN;1/60/0/158;/1/60/0/9/21/0
windhager.BioWINII.BioWINII.Serviceebene.Maximalwert_der__Solltemperatur;1/60/0/158;/1/60/0/12/39/0
windhager.BioWINII.BioWINII.Serviceebene.Solltemperatur_ext_Waermeanforderung;1/60/0/158;/1/60/0/9/57/0
windhager.BioWINII.BioWINII.Serviceebene.Anzahl_der_Rostruettelungen_Ausbrand;1/60/0/158;/1/60/0/14/70/0
windhager.BioWINII.BioWINII.Serviceebene.Anzahl_der_Rostruettelungen_Betrieb;1/60/0/158;/1/60/0/14/71/0
windhager.BioWINII.BioWINII.Serviceebene.Laufzeit_der_Saugturbine;1/60/0/158;/1/60/0/14/22/0
windhager.BioWINII.BioWINII.Serviceebene.Zuluftklappe_Laufzeit;1/60/0/158;/1/60/0/14/78/0
windhager.BioWINII.BioWINII.Serviceebene.Foerderzeit_Zuendphase;1/60/0/158;/1/60/0/12/102/0
windhager.BioWINII.BioWINII.Serviceebene.Grenzen_fuer_Geblaesedrehzahl_Minimalwert;1/60/0/158;/1/60/0/12/98/0
windhager.BioWINII.BioWINII.Serviceebene.Brennstoffmenge_Foerderschnecke_Bereich;;/1/60/0/12/100/0
windhager.BioWINII.BioWINII.Serviceebene.Brennstoffmenge_Foerderschnecke_Istwer;;/1/60/0/12/101/0
windhager.BioWINII.BioWINII.unbekannt.unbekannt;1/60/0/159;/1/60/0/39/23/0
windhager.BioWINII.BioWINII.unbekannt.unbekannt;1/60/0/159;/1/60/0/39/67/0
windhager.BioWINII.BioWINII.unbekannt.unbekannt;1/60/0/159;/1/60/0/39/68/0
windhager.BioWINII.BioWINII.unbekannt.unbekannt;1/60/0/159;/1/60/0/39/22/0
windhager.BioWINII.BioWINII.unbekannt.unbekannt;1/60/0/159;/1/60/0/39/14/0
windhager.BioWINII.BioWINII.unbekannt.unbekannt;1/60/0/159;/1/60/0/39/17/0
windhager.BioWINII.BioWINII.unbekannt.unbekannt;1/60/0/159;/1/60/0/39/57/0
windhager.BioWINII.BioWINII.unbekannt.unbekannt;1/60/0/159;/1/60/0/39/69/0
windhager.BioWINII.BioWINII.unbekannt.unbekannt;1/60/0/159;/1/60/0/39/70/0
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
windhager.BioWINII.NVs.NVs.unbekannt;1/60/32/0;unbekannt
